158		0.000032  
159		0.000019  
160		0.000024  
161		0.000027  
162		0.000023  
163		0.000024  
164		0.000022  
165		0.000030  
166		0.000028  
167		0.000023  
168		0.000023  
169		0.000023  
170		0.000037  
171		0.000027  
172		0.000030  
173		0.000021  
174		0.000020  
175		0.000017  
176		0.000020  
177		0.000017  
178		0.000023  
179		0.000020  
180		0.000024  
181		0.000021  
182		0.000018  
183		0.000022  
184		0.000019  
185		0.000021  
186		0.000016  
187		0.000019  
188		0.000031  
189		0.000024  
190		0.000027  
191		0.000025  
192		0.000022  
193		0.000021  
194		0.000026  
195		0.000022  
196		0.000022  
197		0.000028  
198		0.000026  
199		0.000033  
200		0.000023  
201		0.000035  
202		0.000023  
203		0.000023  
204		0.000023  
205		0.000023  
206		0.000030  
207		0.000029  
208		0.000027  
209		0.000023  
210		0.000029  
211		0.000029  
212		0.000028  
213		0.000028  
214		0.000021  
215		0.000023  
216		0.000017  
217		0.000020  
218		0.000017  
219		0.000020  
220		0.000017  
221		0.000024  
222		0.000026  
223		0.000017  
224		0.000017  
225		0.000017  
226		0.000020  
227		0.000020  
228		0.000017  
229		0.000022  
230		0.000032  
231		0.000033  
232		0.000019  
233		0.000024  
234		0.000035  
235		0.000027  
236		0.000020  
237		0.000017  
238		0.000020  
239		0.000022  
240		0.000017  
241		0.000016  
242		0.000031  
243		0.000025  
244		0.000025  
245		0.000038  
246		0.000031  
247		0.000025  
248		0.000029  
249		0.000025  
250		0.000019  
251		0.000019  
252		0.000040  
253		0.000028  
254		0.000020  
255		0.000019  
256		0.000017  
257		0.000024  
258		0.000020  
259		0.000016  
260		0.000019  
261		0.000013  
262		0.000022  
263		0.000017  
264		0.000024  
265		0.000027  
266		0.000022  
267		0.000026  
268		0.000026  
269		0.000018  
270		0.000027  
271		0.000021  
272		0.000017  
273		0.000022  
274		0.000024  
275		0.000019  
276		0.000017  
277		0.000016  
278		0.000027  
279		0.000026  
280		0.000037  
281		0.000033  
282		0.000033  
283		0.000030  
284		0.000032  
285		0.000023  
286		0.000023  
287		0.000027  
288		0.000027  
289		0.000031  
290		0.000027  
291		0.000027  
292		0.000033  
293		0.000035  
294		0.000028  
295		0.000024  
296		0.000028  
297		0.000031  
298		0.000035  
299		0.000031  
300		0.000027  
301		0.000027  
302		0.000027  
303		0.000026  
304		0.000023  
305		0.000028  
306		0.000023  
307		0.000023  
308		0.000034  
309		0.000031  
310		0.000027  
311		0.000023  
312		0.000026  
313		0.000022  
314		0.000017  
315		0.000023  
316		0.000025  
317		0.000019  
318		0.000026  
319		0.000019  
320		0.000022  
321		0.000016  
322		0.000018  
323		0.000019  
324		0.000018  
325		0.000016  
326		0.000015  
327		0.000019  
328		0.000017  
329		0.000019  
330		0.000016  
331		0.000022  
332		0.000016  
333		0.000018  
334		0.000027  
335		0.000030  
336		0.000022  
337		0.000017  
338		0.000020  
339		0.000017  
340		0.000021  
341		0.000016  
342		0.000019  
343		0.000020  
344		0.000019  
345		0.000022  
346		0.000021  
347		0.000017  
348		0.000021  
349		0.000033  
350		0.000021  
351		0.000020  
352		0.000023  
353		0.000019  
354		0.000022  
355		0.000020  
356		0.000017  
357		0.000016  
358		0.000020  
359		0.000017  
360		0.000023  
361		0.000017  
362		0.000020  
363		0.000020  
364		0.000025  
365		0.000017  
366		0.000023  
367		0.000021  
368		0.000020  
369		0.000017  
370		0.000017  
371		0.000023  
372		0.000023  
373		0.000020  
374		0.000020  
375		0.000020  
376		0.000016  
377		0.000020  
378		0.000028  
379		0.000026  
380		0.000020  
381		0.000020  
382		0.000023  
383		0.000017  
384		0.000022  
385		0.000022  
386		0.000016  
387		0.000019  
388		0.000018  
389		0.000019  
390		0.000019  
391		0.000016  
392		0.000022  
393		0.000017  
394		0.000016  
395		0.000022  
396		0.000017  
397		0.000019  
398		0.000017  
399		0.000017  
400		0.000017  
401		0.000017  
402		0.000028  
403		0.000022  
404		0.000021  
405		0.000020  
406		0.000020  
407		0.000017  
408		0.000017  
409		0.000019  
410		0.000020  
411		0.000017  
412		0.000017  
413		0.000020  
414		0.000020  
415		0.000017  
416		0.000020  
417		0.000020  
418		0.000016  
419		0.000025  
420		0.000024  
421		0.000020  
422		0.000020  
423		0.000020  
424		0.000020  
425		0.000017  
426		0.000026  
427		0.000021  
428		0.000017  
429		0.000026  
430		0.000026  
431		0.000020  
432		0.000020  
433		0.000020  
434		0.000017  
435		0.000029  
436		0.000022  
437		0.000017  
438		0.000020  
439		0.000020  
440		0.000020  
441		0.000017  
442		0.000026  
443		0.000020  
444		0.000021  
445		0.000024  
446		0.000018  
447		0.000019  
448		0.000019  
449		0.000016  
450		0.000016  
451		0.000024  
452		0.000022  
453		0.000016  
454		0.000016  
455		0.000022  
456		0.000016  
457		0.000019  
458		0.000020  
459		0.000021  
460		0.000046  
461		0.000020  
462		0.000030  
463		0.000017  
464		0.000017  
465		0.000020  
466		0.000021  
467		0.000026  
468		0.000017  
469		0.000033  
470		0.000022  
471		0.000018  
472		0.000025  
473		0.000017  
474		0.000020  
475		0.000017  
476		0.000020  
477		0.000020  
478		0.000025  
479		0.000017  
480		0.000021  
481		0.000017  
482		0.000020  
483		0.000020  
484		0.000016  
485		0.000020  
486		0.000026  
487		0.000017  
488		0.000021  
489		0.000017  
490		0.000025  
491		0.000016  
492		0.000022  
493		0.000019  
494		0.000029  
495		0.000028  
496		0.000034  
497		0.000028  
498		0.000026  
499		0.000022  
500		0.000027  
501		0.000023  
502		0.000026  
503		0.000023  
504		0.000022  
505		0.000026  
506		0.000024  
507		0.000019  
508		0.000030  
509		0.000026  
510		0.000016  
511		0.000019  
512		0.000019  
513		0.000016  
514		0.000018  
515		0.000019  
516		0.000022  
517		0.000019  
518		0.000019  
519		0.000019  
520		0.000020  
521		0.000017  
522		0.000020  
523		0.000020  
524		0.000020  
525		0.000017  
526		0.000024  
527		0.000018  
528		0.000021  
529		0.000024  
530		0.000017  
531		0.000024  
532		0.000017  
533		0.000020  
534		0.000020  
535		0.000020  
536		0.000020  
537		0.000020  
538		0.000017  
539		0.000021  
540		0.000017  
541		0.000018  
542		0.000030  
543		0.000026  
544		0.000023  
545		0.000023  
546		0.000034  
547		0.000031  
548		0.000026  
549		0.000033  
550		0.000026  
551		0.000026  
552		0.000020  
553		0.000020  
554		0.000020  
555		0.000023  
556		0.000020  
557		0.000017  
558		0.000020  
559		0.000020  
560		0.000017  
561		0.000024  
562		0.000017  
563		0.000023  
564		0.000029  
565		0.000020  
566		0.000020  
567		0.000019  
568		0.000037  
569		0.000032  
570		0.000024  
571		0.000028  
572		0.000025  
573		0.000025  
574		0.000022  
575		0.000025  
576		0.000021  
577		0.000026  
578		0.000021  
579		0.000021  
580		0.000021  
581		0.000022  
582		0.000021  
583		0.000021  
584		0.000025  
585		0.000025  
586		0.000021  
587		0.000025  
588		0.000025  
589		0.000033  
590		0.000038  
591		0.000023  
592		0.000021  
593		0.000022  
594		0.000025  
595		0.000022  
596		0.000022  
597		0.000030  
598		0.000026  
599		0.000035  
600		0.000025  
601		0.000021  
602		0.000025  
603		0.000024  
604		0.000030  
605		0.000025  
606		0.000025  
607		0.000025  
608		0.000022  
609		0.000029  
610		0.000028  
611		0.000025  
612		0.000032  
613		0.000032  
614		0.000025  
615		0.000025  
616		0.000025  
617		0.000026  
618		0.000021  
619		0.000027  
620		0.000036  
621		0.000029  
622		0.000028  
623		0.000021  
624		0.000022  
625		0.000030  
626		0.000025  
627		0.000021  
628		0.000021  
629		0.000021  
630		0.000029  
631		0.000025  
632		0.000029  
633		0.000023  
634		0.000026  
635		0.000052  
636		0.000033  
637		0.000030  
638		0.000028  
639		0.000023  
640		0.000026  
641		0.000027  
642		0.000034  
643		0.000026  
644		0.000022  
645		0.000031  
646		0.000022  
647		0.000023  
648		0.000030  
649		0.000030  
650		0.000026  
651		0.000031  
652		0.000026  
653		0.000027  
654		0.000027  
655		0.000031  
656		0.000033  
657		0.000024  
658		0.000034  
659		0.000026  
660		0.000022  
661		0.000023  
662		0.000032  
663		0.000027  
664		0.000030  
665		0.000031  
666		0.000023  
667		0.000031  
668		0.000023  
669		0.000027  
670		0.000033  
671		0.000040  
672		0.000028  
673		0.000035  
674		0.000037  
675		0.000031  
676		0.000022  
677		0.000031  
678		0.000022  
679		0.000022  
680		0.000025  
681		0.000031  
682		0.000027  
683		0.000025  
684		0.000029  
685		0.000032  
686		0.000029  
687		0.000034  
688		0.000032  
689		0.000021  
690		0.000035  
691		0.000027  
692		0.000028  
693		0.000030  
694		0.000033  
695		0.000036  
696		0.000031  
697		0.000027  
698		0.000031  
699		0.000033  
700		0.000031  
701		0.000026  
702		0.000024  
703		0.000023  
704		0.000031  
705		0.000026  
706		0.000026  
707		0.000023  
708		0.000035  
709		0.000035  
710		0.000034  
711		0.000027  
712		0.000027  
713		0.000030  
714		0.000031  
715		0.000026  
716		0.000035  
717		0.000023  
718		0.000022  
719		0.000031  
720		0.000027  
721		0.000040  
722		0.000027  
723		0.000023  
724		0.000026  
725		0.000026  
726		0.000039  
727		0.000035  
728		0.000024  
729		0.000026  
730		0.000036  
731		0.000027  
732		0.000021  
733		0.000020  
734		0.000020  
735		0.000019  
736		0.000026  
737		0.000030  
738		0.000022  
739		0.000020  
740		0.000017  
741		0.000016  
742		0.000020  
743		0.000022  
744		0.000016  
745		0.000018  
746		0.000019  
747		0.000019  
748		0.000033  
749		0.000019  
750		0.000032  
751		0.000023  
752		0.000017  
753		0.000028  
754		0.000023  
755		0.000028  
756		0.000027  
757		0.000026  
758		0.000027  
759		0.000027  
760		0.000027  
761		0.000034  
762		0.000023  
763		0.000018  
764		0.000020  
765		0.000025  
766		0.000018  
767		0.000030  
768		0.000023  
769		0.000028  
770		0.000027  
771		0.000022  
772		0.000018  
773		0.000020  
774		0.000017  
775		0.000017  
776		0.000016  
777		0.000019  
778		0.000021  
779		0.000019  
780		0.000023  
781		0.000043  
782		0.000018  
783		0.000021  
784		0.000020  
785		0.000020  
786		0.000017  
787		0.000021  
788		0.000016  
789		0.000019  
790		0.000020  
791		0.000023  
792		0.000017  
793		0.000017  
794		0.000020  
795		0.000019  
796		0.000017  
797		0.000025  
798		0.000017  
799		0.000020  
800		0.000021  
801		0.000028  
802		0.000016  
803		0.000022  
804		0.000023  
805		0.000019  
806		0.000016  
807		0.000034  
808		0.000028  
809		0.000030  
810		0.000019  
811		0.000023  
812		0.000025  
813		0.000022  
814		0.000029  
815		0.000022  
816		0.000026  
817		0.000025  
818		0.000029  
819		0.000025  
820		0.000021  
821		0.000022  
822		0.000034  
823		0.000029  
824		0.000030  
825		0.000025  
826		0.000025  
827		0.000025  
828		0.000022  
829		0.000029  
830		0.000020  
831		0.000019  
832		0.000033  
833		0.000017  
834		0.000019  
835		0.000019  
836		0.000019  
837		0.000024  
838		0.000015  
839		0.000050  
840		0.000026  
841		0.000033  
842		0.000021  
843		0.000033  
844		0.000027  
845		0.000026  
846		0.000030  
847		0.000021  
848		0.000025  
849		0.000026  
850		0.000025  
851		0.000033  
852		0.000022  
853		0.000026  
854		0.000023  
855		0.000024  
856		0.000027  
857		0.000027  
858		0.000023  
859		0.000026  
860		0.000022  
861		0.000029  
862		0.000029  
863		0.000027  
864		0.000023  
865		0.000033  
866		0.000024  
867		0.000031  
868		0.000023  
869		0.000027  
870		0.000027  
871		0.000034  
872		0.000023  
873		0.000023  
874		0.000027  
875		0.000027  
876		0.000033  
877		0.000036  
878		0.000035  
879		0.000023  
880		0.000026  
881		0.000035  
882		0.000028  
883		0.000031  
884		0.000023  
885		0.000028  
886		0.000023  
887		0.000023  
888		0.000022  
889		0.000030  
890		0.000027  
891		0.000022  
892		0.000022  
893		0.000027  
894		0.000027  
895		0.000032  
896		0.000029  
897		0.000027  
898		0.000027  
899		0.000022  
900		0.000031  
901		0.000027  
902		0.000027  
903		0.000035  
904		0.000037  
905		0.000028  
906		0.000026  
907		0.000027  
908		0.000025  
909		0.000025  
910		0.000022  
911		0.000025  
912		0.000025  
913		0.000021  
914		0.000021  
915		0.000025  
916		0.000021  
917		0.000021  
918		0.000022  
919		0.000033  
920		0.000031  
921		0.000030  
922		0.000041  
923		0.000026  
924		0.000023  
925		0.000040  
926		0.000033  
927		0.000022  
928		0.000026  
929		0.000023  
930		0.000025  
931		0.000027  
932		0.000022  
933		0.000023  
934		0.000026  
935		0.000023  
936		0.000022  
937		0.000026  
938		0.000033  
939		0.000028  
940		0.000030  
941		0.000023  
942		0.000035  
943		0.000027  
944		0.000031  
945		0.000023  
946		0.000031  
947		0.000027  
948		0.000022  
949		0.000023  
950		0.000023  
951		0.000027  
952		0.000028  
953		0.000023  
954		0.000026  
955		0.000031  
956		0.000034  
957		0.000023  
958		0.000027  
959		0.000033  
960		0.000028  
961		0.000022  
962		0.000027  
963		0.000022  
964		0.000028  
965		0.000027  
966		0.000023  
967		0.000027  
968		0.000026  
969		0.000026  
970		0.000026  
971		0.000025  
972		0.000026  
973		0.000022  
974		0.000022  
975		0.000033  
976		0.000033  
977		0.000026  
978		0.000028  
979		0.000031  
980		0.000022  
981		0.000021  
982		0.000023  
983		0.000022  
984		0.000023  
985		0.000027  
986		0.000027  
987		0.000027  
988		0.000027  
989		0.000026  
990		0.000030  
991		0.000031  
992		0.000026  
993		0.000028  
994		0.000026  
995		0.000023  
996		0.000026  
997		0.000030  
998		0.000037  
999		0.000030  
1000		0.000038  
